# VERSION=1.0
# NAME=Protein levels for normal Liver
# DESCRIPTION= data from the Human Protein Atlas - "Normal tissue data". Protein levels are categorized in "High", "Medium", "Low", or "Not detected". It was included all levels of confidence. Color was categorized as -1 (dark red) for "High", -0.66 (medium red) for "Medium", -0.33 (light red) for "Low", and 0 (white) for "Not detected". Only hepatocytes annotated genes were used. 13453 genes included. 22/06/2022.
# CONTACT= ONTOX UL team. lc.ladeira@uliege.be
# REFERENCE= Karlsson, Max, Cheng Zhang, Loren Méar, Wen Zhong, Andreas Digre, Borbala Katona, Evelina Sjöstedt, et al. 2021. “A Single–Cell Type Transcriptomics Map of Human Tissues.” Science Advances 7 (31): 1–10. https://doi.org/10.1126/sciadv.abh2169.
name	value	
SS18L2	-0.66
REV3L	-0.66
GIPR	-0.66
BTBD7	-0.66
PIK3C2A	-0.66
SEMA3B	-0.66
RWDD2A	-0.66
ZC3H3	-0.66
MDH1	-0.66
COX15	-0.66
CXorf56	-0.66
SYT13	-0.66
ZNF839	-0.66
GCLM	-0.66
PNPLA6	-0.66
APBA2	-0.66
NSMAF	-0.66
RIPOR1	-0.66
RETSAT	-0.66
DCUN1D1	-0.66
WWC3	-0.66
HDAC9	-0.66
LAMA3	-0.66
OPN3	-0.66
CHRDL2	-0.66
SZRD1	-0.66
USP36	-0.66
CCDC85A	-0.66
GATB	-0.66
EYA2	-0.66
UHRF1BP1	-0.66
FGFR2	-0.66
NEO1	-0.66
PIGB	-0.66
TMEM260	-0.66
FRMPD1	-0.66
CFAP20	-0.66
MAP4K4	-0.66
ATP6AP1	-0.66
FAM3A	-0.66
RPS6KA6	-0.66
PTPN18	-0.66
IRAG1	-0.66
AP1M1	-0.66
LLGL2	-0.66
FERMT2	-0.66
ACTR6	-0.66
SLC25A40	-0.66
TIMM21	-0.66
VPS9D1	-0.66
SEC31B	-0.66
UNG	-0.66
RGS11	-0.66
VDAC3	-0.66
EXD2	-0.66
JMJD4	-0.66
DELE1	-0.66
CHMP2B	-0.66
SSH1	-0.66
ZNF213	-0.66
ADAMTS2	-0.66
DOCK9	-0.66
ANKRD10	-0.66
DZANK1	-0.66
DDX24	-0.66
CERS4	-0.66
MCOLN1	-0.66
EFNB1	-0.66
PLEKHG2	-0.66
EXOC1	-0.66
ZFHX4	-0.66
MFSD11	-0.66
LRRFIP2	-0.66
GABRP	-0.66
TMEM38B	-0.66
CWF19L1	-0.66
BRPF3	-0.66
TMED1	-0.66
MAST3	-0.66
OCEL1	-0.66
TIMM13	-0.66
POLRMT	-0.66
ZDHHC8	-0.66
HSCB	-0.66
FBXO7	-0.66
KIAA0930	-0.66
KCTD17	-0.66
CHADL	-0.66
PMM1	-0.66
VCPKMT	-0.66
KIAA0586	-0.66
DAAM1	-0.66
TRPC4AP	-0.66
SGK2	-0.66
MYBL2	-0.66
NDUFAF5	-0.66
SEC23B	-0.66
MANBAL	-0.66
ADNP2	-0.66
ATG4A	-0.66
AMMECR1	-0.66
SUPT20H	-0.66
MRPS31	-0.66
VWA8	-0.66
DHRS12	-0.66
MMP15	-0.66
WFDC1	-0.66
CPPED1	-0.66
RPGRIP1L	-0.66
VPS35L	-0.66
MTFMT	-0.66
TTC23	-0.66
HOMER2	-0.66
LAPTM4B	-0.66
STK3	-0.66
CCN4	-0.66
GSDMD	-0.66
PEX11G	-0.66
TBC1D17	-0.66
POLR2I	-0.66
TYK2	-0.66
CYTH2	-0.66
ELL	-0.66
SIPA1L3	-0.66
SMG9	-0.66
SP4	-0.66
TSPAN12	-0.66
PTCD1	-0.66
PSMA2	-0.66
RHEB	-0.66
PRKAG2	-0.66
TRIM14	-0.66
PALD1	-0.66
TASOR2	-0.66
TBC1D12	-0.66
INTS2	-0.66
GOSR1	-0.66
MED31	-0.66
VAT1	-0.66
SLC16A6	-0.66
DHRS7B	-0.66
DCUN1D4	-0.66
ZNF330	-0.66
RPL34	-0.66
VWA5A	-0.66
DNAJC4	-0.66
CCND1	-0.66
SLC11A2	-0.66
RERGL	-0.66
SPRING1	-0.66
UHRF1BP1L	-0.66
TPI1	-0.66
AL021546.1	-0.66
NEDD9	-0.66
MAN1A1	-0.66
SERINC1	-0.66
SOBP	-0.66
CUTA	-0.66
FAM120B	-0.66
DAP	-0.66
RASGRF2	-0.66
C5orf15	-0.66
TIMMDC1	-0.66
NPHP3	-0.66
C3orf52	-0.66
DNAH1	-0.66
SLC35F5	-0.66
EPB41L5	-0.66
DNAJC27	-0.66
FNDC4	-0.66
GRB14	-0.66
USP34	-0.66
PASK	-0.66
STK25	-0.66
PRKD3	-0.66
SOS1	-0.66
PRRX1	-0.66
MORN1	-0.66
PHF13	-0.66
MIIP	-0.66
KCNQ4	-0.66
RBBP5	-0.66
SLC19A2	-0.66
DHDDS	-0.66
NENF	-0.66
TCF21	-0.66
RARRES1	-0.66
PCDH17	-0.66
CYP20A1	-0.66
CPSF3	-0.66
ABITRAM	-0.66
NR4A3	-0.66
ZBTB45	-0.66
TTLL5	-0.66
PPP1R3C	-0.66
CAAP1	-0.66
WDR55	-0.66
SNX19	-0.66
MTRF1	-0.66
PROSER1	-0.66
TMEM131L	-0.66
TENT4B	-0.66
PYROXD1	-0.66
RNF2	-0.66
POLR3GL	-0.66
KIAA1191	-0.66
SHLD2	-0.66
ODF2L	-0.66
CCDC18	-0.66
SLC66A2	-0.66
BBS9	-0.66
KLHL7	-0.66
NT5C3A	-0.66
CCZ1	-0.66
MRM2	-0.66
RNF11	-0.66
ITPR2	-0.66
WDR83	-0.66
ZC3H13	-0.66
HJURP	-0.66
ACVR1C	-0.66
NCOA5	-0.66
MOCS3	-0.66
BCAS4	-0.66
STAMBP	-0.66
RRP36	-0.66
RAP2A	-0.66
HROB	-0.66
ARMC7	-0.66
INSIG2	-0.66
TNFSF14	-0.66
OPA3	-0.66
AP5S1	-0.66
UROD	-0.66
IGFLR1	-0.66
NR1D1	-0.66
ATG14	-0.66
RHOJ	-0.66
IPPK	-0.66
MTERF1	-0.66
RBM48	-0.66
LSM8	-0.66
OSGEPL1	-0.66
WDFY4	-0.66
TPH1	-0.66
MPDU1	-0.66
DAD1	-0.66
RHBDF2	-0.66
PAK4	-0.66
ZNF428	-0.66
GFPT2	-0.66
NINJ1	-0.66
ZCCHC9	-0.66
STARD3	-0.66
RHPN2	-0.66
CCT6B	-0.66
SLX1A	-0.66
TRIM47	-0.66
PCBD2	-0.66
POLR3F	-0.66
MUTYH	-0.66
SERINC3	-0.66
USPL1	-0.66
RNF128	-0.66
SLF1	-0.66
SBF2	-0.66
RNF122	-0.66
ELP3	-0.66
TSPAN2	-0.66
LDHA	-0.66
TPGS2	-0.66
DZIP1	-0.66
SDS	-0.66
PRRG4	-0.66
CD164	-0.66
SMPD2	-0.66
PCNX2	-0.66
EPC2	-0.66
WASHC4	-0.66
RAPGEF5	-0.66
SKIL	-0.66
VPS45	-0.66
ECPAS	-0.66
TSTD2	-0.66
DSCC1	-0.66
CNPY3	-0.66
GMPR	-0.66
MYO7A	-0.66
RNF121	-0.66
PREB	-0.66
WDR12	-0.66
GLCE	-0.66
MTTP	-0.66
SHISAL1	-0.66
AEBP2	-0.66
ETFBKMT	-0.66
TAPBPL	-0.66
AMIGO2	-0.66
KANSL2	-0.66
FRMD6	-0.66
PELI2	-0.66
RAB15	-0.66
CYP1A1	-0.66
CDR2	-0.66
DHX38	-0.66
KSR1	-0.66
GFOD2	-0.66
TOM1L1	-0.66
KIF2B	-0.66
NPEPPS	-0.66
TAF4B	-0.66
GALNT1	-0.66
TMC6	-0.66
PMAIP1	-0.66
ADAMTS10	-0.66
RCN3	-0.66
CCN1	-0.66
GPR161	-0.66
MPC2	-0.66
PPOX	-0.66
GABPB2	-0.66
SMYD2	-0.66
ARF1	-0.66
MBOAT2	-0.66
ABCG8	-0.66
ABHD1	-0.66
CIAO1	-0.66
AMMECR1L	-0.66
METTL21A	-0.66
NBEAL1	-0.66
KANSL1L	-0.66
STAC	-0.66
AC073896.1	-0.66
FAM86B2	-0.66
PYURF	-0.66
USP53	-0.66
LHFPL2	-0.66
ATG12	-0.66
HIGD2A	-0.66
RASGEF1C	-0.66
C7orf26	-0.66
EPHA1	-0.66
DIPK2B	-0.66
RADX	-0.66
ST18	-0.66
GOLGA7	-0.66
GINS4	-0.66
NSD3	-0.66
TATDN1	-0.66
SHC3	-0.66
SURF1	-0.66
CACNA1B	-0.66
RSU1	-0.66
C11orf49	-0.66
INTS4	-0.66
RPS3	-0.66
ESAM	-0.66
VPS51	-0.66
ADGRL3	-0.66
RGS18	-0.66
PRSS23	-0.66
PTS	-0.66
IPMK	-0.66
FRMD4A	-0.66
QTRT2	-0.66
ZNF827	-0.66
WWC2	-0.66
SACS	-0.66
GFRA1	-0.66
PTPN14	-0.66
FAM151B	-0.66
GUCY1A2	-0.66
JMY	-0.66
USP12	-0.66
MED21	-0.66
NMRAL1	-0.66
RMND5A	-0.66
HS3ST3A1	-0.66
CHST9	-0.66
OTULIN	-0.66
PITPNC1	-0.66
USP43	-0.66
GOLGA7B	-0.66
PXYLP1	-0.66
SASS6	-0.66
PDE6D	-0.66
RPUSD3	-0.66
STEAP2	-0.66
DHRS4	-0.66
CACNA1D	-0.66
VPS26C	-0.66
CABP1	-0.66
SPPL3	-0.66
C12orf43	-0.66
MRPL17	-0.66
SHROOM4	-0.66
SPATA2	-0.66
ZFAND2B	-0.66
SPATA2L	-0.66
CACHD1	-0.66
CBR3	-0.66
ZDHHC1	-0.66
TMEM234	-0.66
SLC2A6	-0.66
SHKBP1	-0.66
ZDHHC12	-0.66
PKN3	-0.66
PWWP3A	-0.66
ORAI2	-0.66
SH2B2	-0.66
MRNIP	-0.66
FBXL13	-0.66
ZNF577	-0.66
FMNL3	-0.66
TNFSF13	-0.66
TBC1D24	-0.66
LBHD1	-0.66
STX5	-0.66
PARS2	-0.66
KLHL21	-0.66
FAM102B	-0.66
ATXN7L2	-0.66
ZNF281	-0.66
SNED1	-0.66
CAPN13	-0.66
SCNM1	-0.66
INAVA	-0.66
LMOD3	-0.66
FSTL1	-0.66
NUAK2	-0.66
TTC14	-0.66
WDR43	-0.66
C1orf50	-0.66
SLC9B2	-0.66
OTUD4	-0.66
CFAP97	-0.66
GFM2	-0.66
RP9	-0.66
USP49	-0.66
TAGAP	-0.66
BRI3	-0.66
LMTK2	-0.66
DCAF13	-0.66
PDP1	-0.66
CCDC171	-0.66
NIPSNAP3B	-0.66
MAMDC2	-0.66
C9orf64	-0.66
PGAP4	-0.66
MID1IP1	-0.66
ZNF367	-0.66
MELK	-0.66
INTS6L	-0.66
VSTM4	-0.66
PDZD8	-0.66
BMS1	-0.66
STK32C	-0.66
SLC39A2	-0.66
UBTD1	-0.66
AGBL2	-0.66
SMCO4	-0.66
SPINT1	-0.66
FAM227B	-0.66
CYYR1	-0.66
TMX3	-0.66
MAPK7	-0.66
ZSCAN21	-0.66
RRAD	-0.66
ZNF606	-0.66
MARF1	-0.66
ZBTB39	-0.66
MBD6	-0.66
NUDT21	-0.66
DUSP18	-0.66
TRIM68	-0.66
MVD	-0.66
ZNF641	-0.66
RHEBL1	-0.66
ZNF526	-0.66
TMC8	-0.66
GHDC	-0.66
FAM234A	-0.66
SAC3D1	-0.66
SCARA3	-0.66
ANKS3	-0.66
THAP9	-0.66
LMBRD1	-0.66
RHOH	-0.66
MTCL1	-0.66
PKIG	-0.66
TMEM150A	-0.66
XPO6	-0.66
RSPO1	-0.66
SCN9A	-0.66
SDC2	-0.66
SLC38A11	-0.66
CCDC8	-0.66
NFU1	-0.66
BTD	-0.66
ROBO1	-0.66
PUSL1	-0.66
SIMC1	-0.66
ZNF778	-0.66
RNF150	-0.66
MRAP	-0.66
ELP5	-0.66
LRRN2	-0.66
ELOVL6	-0.66
ARL6IP1	-0.66
NUDCD2	-0.66
FOXA3	-0.66
NUDT6	-0.66
TANC2	-0.66
FEZ2	-0.66
INSR	-0.66
MORN4	-0.66
LURAP1	-0.66
SLC25A33	-0.66
GPR34	-0.66
PLEKHG5	-0.66
ZNF570	-0.66
TRAPPC12	-0.66
CYP4F22	-0.66
CSDC2	-0.66
SMPDL3A	-0.66
TMCC1	-0.66
PSME3IP1	-0.66
CYP7B1	-0.66
EVC2	-0.66
TRMT112	-0.66
RNF26	-0.66
ZNF417	-0.66
GMPPB	-0.66
EIF1AX	-0.66
DPY19L1	-0.66
ZNF791	-0.66
RBM4B	-0.66
NRROS	-0.66
PIGG	-0.66
SNAPC5	-0.66
BBS1	-0.66
MSL2	-0.66
B4GAT1	-0.66
C3orf33	-0.66
ASPHD1	-0.66
CTDSP2	-0.66
MED16	-0.66
SCUBE2	-0.66
EIF1AD	-0.66
RFESD	-0.66
CCDC14	-0.66
C11orf68	-0.66
CCDC85B	-0.66
RMI2	-0.66
KDF1	-0.66
ZNF169	-0.66
CTDNEP1	-0.66
GAPT	-0.66
EID2	-0.66
WDR25	-0.66
USF3	-0.66
B3GNT5	-0.66
THAP4	-0.66
FIBIN	-0.66
WDR73	-0.66
FAM210A	-0.66
CCDC71	-0.66
CHID1	-0.66
ZNF619	-0.66
ZBTB41	-0.66
ZNF366	-0.66
ZC3H12D	-0.66
RNF212	-0.66
GALNT11	-0.66
PLEKHM3	-0.66
HTR1A	-0.66
BEND3	-0.66
CTXN1	-0.66
STX19	-0.66
CYBC1	-0.66
EIF3K	-0.66
EXOC3L1	-0.66
TMTC2	-0.66
EDC3	-0.66
RTL3	-0.66
FAM156B	-0.66
GEMIN4	-0.66
LACC1	-0.66
ZADH2	-0.66
ZNF816	-0.66
OAZ2	-0.66
FZD2	-0.66
SSTR2	-0.66
TMEM64	-0.66
HOXC10	-0.66
TCEAL8	-0.66
SYNE4	-0.66
TMEM45A	-0.66
SLX1B	-0.66
GINS3	-0.66
TNRC18	-0.66
TMEM30B	-0.66
EXT1	-0.66
NLRP10	-0.66
B4GALNT4	-0.66
TTC3	-0.66
PLCXD3	-0.66
SLC8A1	-0.66
PTTG1IP	-0.66
C19orf71	-0.66
CCR3	-0.66
RBM12B	-0.66
LRRC55	-0.66
PTP4A2	-0.66
TM2D3	-0.66
WDR27	-0.66
LRRC14B	-0.66
KIAA0825	-0.66
CCDC137	-0.66
NDUFA4L2	-0.66
PIGP	-0.66
POMK	-0.66
RASA3	-0.66
ZNF529	-0.66
EDARADD	-0.66
PPP1CC	-0.66
ZNF396	-0.66
C17orf58	-0.66
ZNF395	-0.66
GCNT1	-0.66
CIDEC	-0.66
COL14A1	-0.66
NHS	-0.66
ZC3H6	-0.66
CENPP	-0.66
CERKL	-0.66
SRSF10	-0.66
ZNF548	-0.66
NHLRC3	-0.66
MSL1	-0.66
PLAC9	-0.66
ZNF573	-0.66
PNRC2	-0.66
SLC35E2B	-0.66
C8orf76	-0.66
SPATS2L	-0.66
ZNF250	-0.66
ZNF766	-0.66
ZNF471	-0.66
ZKSCAN7	-0.66
ZNF140	-0.66
PLXNB2	-0.66
ZKSCAN5	-0.66
ERI2	-0.66
ZNF700	-0.66
CBWD3	-0.66
METTL9	-0.66
GAL3ST4	-0.66
LYPD2	-0.66
VEPH1	-0.66
KCNMB2	-0.66
KLHL14	-0.66
FAM114A1	-0.66
RPS26	-0.66
ZNF181	-0.66
PRIM1	-0.66
ZNF248	-0.66
ZNF26	-0.66
ZNF480	-0.66
ZNF587	-0.66
ZNF511	-0.66
AKR1C4	-0.66
CCDC69	-0.66
EIF1AY	-0.66
LRIG2	-0.66
RUSC2	-0.66
LTN1	-0.66
RUNDC1	-0.66
SFMBT2	-0.66
RPL39	-0.66
KIFBP	-0.66
RORB	-0.66
C6orf163	-0.66
RNF5	-0.66
ZNF805	-0.66
C6orf136	-0.66
GNL1	-0.66
SPDYC	-0.66
MALRD1	-0.66
SPIRE2	-0.66
NT5M	-0.66
ADGRG1	-0.66
ZDHHC11B	-0.66
ZCWPW2	-0.66
METTL6	-0.66
SELENOH	-0.66
DENND1B	-0.66
MLLT11	-0.66
C8orf82	-0.66
ATF6B	-0.66
DDAH2	-0.66
SMIM7	-0.66
NEURL4	-0.66
RNASEK	-0.66
HEPN1	-0.66
SLC12A8	-0.66
FAM174C	-0.66
RPS27AP5	-0.66
ZNF879	-0.66
KDM4E	-0.66
NFAM1	-0.66
CDRT4	-0.66
TNFRSF13B	-0.66
YAE1	-0.66
RPL36A	-0.66
ARPIN	-0.66
TMEM35B	-0.66
GMCL2	-0.66
PTCHD4	-0.66
ATP5MF-PTCD1	-0.66
ARPIN-AP3S2	-0.66
PINX1	-0.66
DNAAF4	-0.66
ZHX1-C8orf76	-0.66
HOXB7	-0.66
NBPF11	-0.66
NCOA4	-0.66
GDF10	-0.66
AC008770.2	-0.66
LIN37	-0.66
AC008758.5	-0.66
IKBKG	-0.66
NBPF14	-0.66
RPS10-NUDT3	-0.66
AC240274.1	-0.66
NUDT3	-0.66
NBPF26	-0.66
AATF	-0.66
AC007325.2	-0.66
AC068631.2	-0.66
AC093827.5	-0.66
HERC3	-0.66
TSPAN6	0
FUCA2	0
HS3ST1	0
AOC1	0
SNX11	0
CASP10	0
CAMKK1	0
ST7	0
PRSS22	0
REXO5	0
PON1	0
KMT2E	0
CRLF1	0
ABCC8	0
TNFRSF12A	0
PAF1	0
ARHGAP44	0
PNPLA4	0
ADIPOR2	0
PAFAH1B1	0
MATK	0
CELSR3	0
IFFO1	0
FMO1	0
CLCN6	0
ABHD5	0
QPCTL	0
MAP4K3	0
GABRA3	0
EHD3	0
SLC7A14	0
SLC25A39	0
HEBP1	0
CCDC88C	0
IL20RA	0
IGF1	0
MNAT1	0
NRXN3	0
RTF2	0
ZDHHC6	0
RB1CC1	0
EHD2	0
DEPDC1	0
HSF2	0
IFNGR1	0
TNFRSF1B	0
CENPQ	0
SARS1	0
EIPR1	0
ABCF2	0
UBA6	0
MAP2K3	0
DEPDC1B	0
TIMP2	0
FLT4	0
BOD1L1	0
BEST2	0
PHLPP2	0
SLC66A1	0
CDH10	0
INPP4A	0
TNC	0
AIFM2	0
OFD1	0
GPM6B	0
ARAP2	0
XK	0
CC2D2A	0
KITLG	0
EPN3	0
LTBP1	0
RFC2	0
ARID1B	0
NEDD4L	0
MCUR1	0
BCAR1	0
MPHOSPH9	0
MRTO4	0
ANAPC4	0
ENTPD2	0
GINM1	0
EIF2AK2	0
ITIH1	0
ATG5	0
PPP1R12A	0
ZC3H11A	0
NDC1	0
DGKG	0
ALDH18A1	0
SLC2A3	0
GNA15	0
SPAG4	0
ZNF112	0
MRPS24	0
ELMO2	0
EIF4B	0
EPN1	0
RNF4	0
CCN5	0
DMRT3	0
ATP2C2	0
LPAR2	0
CNN2	0
CHI3L2	0
ANKS1A	0
ZNF76	0
GNAI3	0
IPO5	0
NTN1	0
MCM10	0
DGKA	0
ANKRD44	0
FAM107B	0
MTHFD2	0
ELAVL1	0
ZBTB11	0
ATG2B	0
CACNB1	0
EVI5	0
RHOA	0
NAV3	0
ROCK1	0
HDAC4	0
MEF2A	0
OTUD5	0
KIF2A	0
SIRT2	0
PPP2R5B	0
PITX1	0
MAST4	0
BCL3	0
NEDD4	0
UFD1	0
RNF126	0
ASNS	0
CDC42	0
NCK2	0
WDR1	0
TRIB2	0
MYO3B	0
ACTN1	0
EPN2	0
UBE2D1	0
CHFR	0
CRMP1	0
SIDT1	0
PVR	0
MOV10L1	0
SELENOO	0
PPP2R2C	0
WSCD2	0
SEMA3A	0
ATP12A	0
EXOSC7	0
SLC46A1	0
PLXNA2	0
STXBP2	0
NMRK2	0
PAK3	0
EXOSC5	0
FAM76B	0
CAPZB	0
ITGA8	0
ACER3	0
ADCY2	0
PPP2R5C	0
EDN1	0
BRINP1	0
UBE2D4	0
RUNX1T1	0
RABL2B	0
SRCAP	0
HSP90AA1	0
DLGAP4	0
AP4E1	0
AFP	0
C5orf22	0
DLG3	0
GSK3B	0
DOP1A	0
TUT7	0
NUFIP1	0
EPYC	0
ZNF586	0
SMAP2	0
PPIE	0
FAM234B	0
PILRA	0
DNAJA1	0
SNX10	0
TXLNG	0
PPP1R15A	0
MMP2	0
NOP14	0
PTHLH	0
CASS4	0
CNOT3	0
GP6	0
GNA11	0
ASAP3	0
REM1	0
PDRG1	0
TGDS	0
C20orf194	0
SNX5	0
SLC23A2	0
SLC8B1	0
CFAP61	0
TRMT6	0
CDIP1	0
RBM41	0
RGS1	0
CHRD	0
NRCAM	0
SLC26A4	0
SLC26A3	0
WDR7	0
MAP3K20	0
RGS17	0
ANGPT2	0
CD200	0
CCDC80	0
TOX4	0
MYL6	0
TEKT2	0
CDC23	0
SUCO	0
DHPS	0
NUP188	0
NANS	0
TBC1D2	0
WAC	0
TMEM14A	0
SIRT1	0
ERMP1	0
MZF1	0
MTAP	0
PALM	0
TRMT2A	0
MMP11	0
P2RX6	0
SLC35E4	0
EIF3L	0
SLC16A8	0
TCF20	0
RSPH14	0
DNAL4	0
RASL10A	0
HMGXB4	0
TOM1	0
CHKB	0
BIK	0
APOBEC3H	0
TTLL12	0
TNRC6B	0
KCNK10	0
SOS2	0
PIGH	0
TMED8	0
ITPK1	0
ERH	0
HIF1A	0
SERPINA4	0
DICER1	0
RPS6KA5	0
PSMB5	0
EFS	0
ARHGAP5	0
NFKBIA	0
EMC9	0
REC8	0
PLTP	0
PYGB	0
RIMS4	0
PFDN4	0
TPD52L2	0
TUBB1	0
MTG2	0
NKAIN4	0
ARFGAP1	0
EEF1A2	0
GMEB2	0
SEL1L2	0
TRIB3	0
SLC52A3	0
SNPH	0
HCK	0
PAK5	0
KIF3B	0
SNTA1	0
SMCHD1	0
ST8SIA5	0
RNMT	0
RBBP8	0
PSMD10	0
MID1	0
RHOXF1	0
NXT2	0
ALG13	0
CHRDL1	0
GLRA2	0
ATP11C	0
ABCD1	0
SMS	0
UBL4A	0
TIMP1	0
KLHL4	0
PCDH11X	0
PIN4	0
TAF7L	0
NALCN	0
CENPT	0
PARD6A	0
USB1	0
VAC14	0
FA2H	0
CIAO3	0
HAGHL	0
FBXO31	0
UBE2I	0
EEF2K	0
MAZ	0
RNF40	0
CSK	0
TRIP4	0
ACSBG1	0
IGDCC4	0
EHD4	0
ZNF106	0
CEP152	0
DNAJC17	0
EIF3J	0
VPS18	0
RIPK2	0
SFRP1	0
IL7	0
DCTN6	0
TNFRSF10A	0
TUSC3	0
ARHGEF10	0
KCNN4	0
DHDH	0
TUBB4A	0
CLASRP	0
ARHGEF18	0
ERCC2	0
KLC3	0
STX10	0
CCNE1	0
URI1	0
NUMBL	0
TBCB	0
BBC3	0
TGFB1	0
DMAC2	0
GRWD1	0
GRIN2D	0
CLEC11A	0
CCDC114	0
HAS1	0
RAB3D	0
RASIP1	0
LILRB5	0
LENG1	0
TMEM59L	0
SUGP1	0
ERF	0
GSK3A	0
ATP13A1	0
GTPBP10	0
DUS4L	0
DNAH11	0
DLX5	0
VIPR2	0
MINDY4	0
SNX8	0
NUDT1	0
IMPDH1	0
NRF1	0
TMEM106B	0
GLI3	0
COA1	0
BLVRA	0
POLD2	0
BCL7B	0
FSD1L	0
OGN	0
ASPN	0
SUSD1	0
AMBP	0
FUBP3	0
RGP1	0
DDX58	0
SETX	0
ZFAND5	0
PDLIM1	0
CCNJ	0
HPS1	0
RASSF4	0
CXCL12	0
DDX50	0
SEC23IP	0
NSMCE4A	0
UNC5B	0
CDH23	0
FBXW4	0
ANKRD26	0
GLRX3	0
SORCS1	0
SHOC2	0
UBE2S	0
ZMIZ1	0
KRT23	0
CASC3	0
AKAP10	0
SYNGR2	0
PSMD11	0
CCL2	0
DHX58	0
CNTNAP1	0
COL1A1	0
PTGES3L-AARSD1	0
RND2	0
PRKAR1A	0
EFNB3	0
FAM20A	0
YWHAE	0
NAT9	0
IFT20	0
AREG	0
MAPK10	0
GAB1	0
DHX15	0
LRP2BP	0
TECTA	0
SIAE	0
SNX15	0
DTX4	0
EHD1	0
MS4A4A	0
ST3GAL4	0
HPX	0
CHORDC1	0
ANAPC15	0
SLC15A3	0
C11orf21	0
PITPNM1	0
TCIRG1	0
KCTD10	0
IL23A	0
BCL7A	0
KCNA1	0
ALDH2	0
CDK2AP1	0
MGP	0
DDX55	0
IFNG	0
CNOT2	0
CHPT1	0
HCFC2	0
SMIM8	0
NCOA7	0
UST	0
PPARD	0
RHAG	0
KCTD20	0
RNF8	0
PTP4A1	0
WASF1	0
SMAP1	0
RPS12	0
SLC16A10	0
ADGRG6	0
PHACTR2	0
CCR6	0
MDFI	0
CCND3	0
BICRAL	0
PTK7	0
SENP6	0
BTN2A1	0
LY86	0
C7	0
CDH9	0
APBB3	0
PCDHB5	0
PCDHB7	0
THBS4	0
CNOT6	0
GOLPH3	0
SLC27A6	0
IL4	0
IL5	0
RARS1	0
DPYSL3	0
STC2	0
HRH2	0
CNTN3	0
CD86	0
FAM162A	0
ARMC8	0
BCHE	0
TFG	0
ATP6V1A	0
PODXL2	0
NEK11	0
ACVR2B	0
WDR48	0
ARHGEF26	0
ACTR3	0
OTOF	0
EIF2B4	0
ITGB6	0
DOK1	0
POLE4	0
STAT1	0
PAPOLG	0
UNC50	0
TXNDC9	0
IL1R1	0
SLC9A2	0
STK16	0
PROC	0
PLEKHB2	0
STRN	0
SLC1A4	0
ANGPTL1	0
CEP104	0
TMEM59	0
STXBP3	0
OPRD1	0
S100PBP	0
ASH1L	0
RHOU	0
LEPR	0
IVNS1ABP	0
ADPRS	0
OSCP1	0
EXOC8	0
TSNAX	0
NID1	0
MTR	0
GBP1	0
ID3	0
PRPF3	0
PIK3R3	0
TSPAN1	0
NSUN4	0
TMED5	0
FASLG	0
SYF2	0
MTFR1L	0
ESYT2	0
KLF7	0
C1orf54	0
SGIP1	0
MYB	0
PMFBP1	0
SLC16A7	0
MFSD1	0
KLF12	0
HS1BP3	0
PIGZ	0
PTPA	0
NEK6	0
BSPRY	0
SLC46A2	0
ALG2	0
VPS4B	0
BBOF1	0
NEK9	0
LTBP2	0
ABCD4	0
SLIRP	0
ATL2	0
AFTPH	0
IFIT2	0
CNNM1	0
MXI1	0
TCTN3	0
ARMH3	0
CFAP58	0
TEK	0
PCMT1	0
TEX11	0
ENY2	0
MASTL	0
ENOX1	0
MTERF2	0
SORBS3	0
PTK2B	0
ADRA1A	0
PDLIM2	0
TNFRSF8	0
TRIM25	0
SLC35B1	0
ZNF211	0
NAA50	0
MAPK8IP1	0
ZMYM2	0
HCRTR1	0
TMEM39B	0
CCR2	0
LIAS	0
TMEM54	0
MRPS2	0
HS3ST2	0
OPN4	0
PMS2	0
HERPUD2	0
PHF24	0
TRIM24	0
NUDT10	0
ECD	0
DDX54	0
TRIR	0
NR4A1	0
SERPINA7	0
RAB9B	0
FAM199X	0
C4BPB	0
DAW1	0
SNX21	0
TOX2	0
GDAP1L1	0
DDX27	0
MAGEA10	0
FASTKD3	0
IL9R	0
POF1B	0
CEACAM8	0
RREB1	0
EEF1E1	0
LRRFIP1	0
SCGB1D2	0
SSUH2	0
BBS2	0
TMTC4	0
SLC10A2	0
SOX21	0
TMEM255A	0
FAM193A	0
GRK4	0
MBOAT7	0
SLC25A23	0
MED1	0
TRIP10	0
FOSB	0
RTN2	0
EML2	0
PANK2	0
TGM3	0
NKX2-2	0
PCSK2	0
TCF15	0
BANF2	0
TMEM74B	0
ARMCX5	0
MMP24	0
KLC1	0
SLURP1	0
CAPNS1	0
FFAR2	0
FRMD8	0
PRRG2	0
PRR12	0
HTN1	0
WNK4	0
DACH2	0
TIMM17B	0
PRDM7	0
ZC4H2	0
FGD3	0
FBXL12	0
TICAM1	0
RNF6	0
GNAI1	0
PEX1	0
ZFP36	0
DGCR8	0
GAL3ST1	0
RFPL2	0
MGAT3	0
CDC42EP1	0
BAIAP2L2	0
RIBC2	0
EMC4	0
STRIP2	0
MKLN1	0
KLHDC10	0
FEZF1	0
